Country / Region	Type	Company / Agency	Company Description	Contact Person	Email Sent To	Email / Contact	Phone / WhatsApp	Role Applied For	Status	Date Email Sent	Date Applied	Follow-up Date	Reply Status	Confidence	Needs Manual Review	Recommended Action	Source	Notes	URLs	Last Gmail Thread ID	Last Gmail Message ID
UAE / Dubai	Direct Employer	Asgcgroup	Unclassified lead			hr@asgcgroup.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8045.HEIC	OCR raw safety-net row from screenshot; verify before outreach. | ELECTRICAL | ENGINEERING | 1. Siemens UAE - careers@siemens.com | 2. ABB Middle East — careers@abb.com | I | | 8 3. Schneider Electric - careers@se.com | i £8			
UAE / Dubai	Direct Employer	Asrs	Unclassified lead			info@asrs.ae			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
UAE / Dubai	Direct Employer	Aster DM Healthcare				careers@asterhospital.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Bayt	Unclassified lead			hr@bayt.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8044.HEIC	OCR raw safety-net row from screenshot; verify before outreach. il | | | oes | \ TECH | SOFTWARE | DIGITAL | yr 1. Google UAE - careers@google.com a | 2. Microsoft Gulf — careers@microsoft.com JR			
UAE / Dubai	Direct Employer	Bayt.com				hr@bayt.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Beehive	Company career-link lead			https://beehive.ae/careers			To Contact					Medium	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://beehive.ae/careers; beehive.ae/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Careem	Company career-link lead			careers@careem.com; https://jobs.careem.com/		Senior Product Designer; Senior Product Designer - Design System	To Contact					High	Yes	Tailor resume and apply on company site	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1; Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8702.HEIC; Raw OCR: IMG_8044.HEIC	Move from Unknown into UAE/GCC direct-employer research queue. | OCR raw safety-net row from screenshot | verify before outreach. il | oes | \ TECH | SOFTWARE | DIGITAL | yr 1. Google UAE - careers@google.com a | 2. Microsoft Gulf — careers@microsoft.com JR	https://tenurecareers.io/jobs/senior-product-designer-careem-dubai; https://designproject.io/jobs/jobs/senior-product-designer-at-careem-ub5m1e; careem.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Carrefour UAE				https://www.carrefouruaecareers.com/			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Cig	Unclassified lead			info@cig.ae			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
UAE / Dubai	Direct Employer	Crafty	Company career-link lead			https://craftydelivers.com/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8702.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8702.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://craftydelivers.com/careers; craftydelivers.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	DAMAC Properties				careers@damacgroup.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Deloitte Middle East				careers@deloitte.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Derbygroup	Unclassified lead			info@derbygroup.ae			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
UAE / Dubai	Direct Employer	DEWA				recruitment@dewa.gov.ae			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	DP World				careers@dpworld.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	du Telecom				careers@du.ae			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Dubai Airports				careers@dubaiairports.ae			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Dubai Municipality				careers@dm.gov.ae			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Dubizzle	Company career-link lead			https://dubizzle.com/careers			To Contact					Medium	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://dubizzle.com/careers; dubizzle.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Dutco	Unclassified lead			careers@dutco.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8045.HEIC	OCR raw safety-net row from screenshot; verify before outreach. | ELECTRICAL | ENGINEERING | 1. Siemens UAE - careers@siemens.com | 2. ABB Middle East — careers@abb.com | I | | 8 3. Schneider Electric - careers@se.com | i £8			
UAE / Dubai	Direct Employer	Emaar Properties				careers@emaar.ae; https://www.emaar.com/en/careers			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Emirates Group	Unclassified lead			careers@emirates.com; https://www.emiratesgroupcareers.com/; mansoor@emirates.net.ae			To Contact					Medium	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1; Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot | verify before outreach. 20. info@inspireselection.com | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
UAE / Dubai	Direct Employer	Emirates NBD				careers@emiratesnbd.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Etisalat				careers@etisalat.ae			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Etisalat (e&)				careers@etisalat.ae; https://careers.etisalat.ae/			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	EVOQ (Real Estate)				WhatsApp: +971523321256			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Excellent Webworld	Software / app development company			murad@excellentwebworld.com			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8701.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / Global | Category: Software / app development company | Source: IMG_8701.HEIC | Official site lists UAE office plus global locations.	https://excellentwebworld.com; excellentwebworld.com; https://www.excellentwebworld.com/contact-us/		
UAE / Dubai	Direct Employer	Excellentwebworld	Job lead / direct employer			murad@excellentwebworld.com	Whatsapp: 4971509562357; Whatsapp: 0522516435; Whatsapp: 0567606658		To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8701.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Here is the list of IT SECTOR COMPANIES that are | HIRING: | careers@ontimeuae.ae | REKHA.Y@PARAMINFO.COM			
UAE / Dubai	Direct Employer	EY UAE				careers@ae.ey.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Fetchr	Company career-link lead			https://fetchr.us/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8702.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8702.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://fetchr.us/careers; fetchr.us/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Flydubai				careers@flydubai.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Flyin	Company career-link lead			https://flyin.com/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8704.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8704.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://flyin.com/careers; flyin.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Foodics	Company career-link lead			https://foodics.com/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8702.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8702.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://foodics.com/careers; foodics.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	G42	Company career-link lead			https://g42.ai/careers			To Contact					Medium	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8705.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8705.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://g42.ai/careers; g42.ai/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Gmail contact lead	Unclassified lead			gmgmedical09@gmail.com	+971565580898; +971561123978 5		To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8700.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Email IDs of MARKETING SECTOR in Dubai == | gmgmedical09@gmail.com | careers@lifepharmafze.com 0 | 1 hr@aljadaalmushriqa.ae F |			
UAE / Dubai	Direct Employer	Google	Unclassified lead			careers@google.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8044.HEIC	OCR raw safety-net row from screenshot; verify before outreach. il | | | oes | \ TECH | SOFTWARE | DIGITAL | yr 1. Google UAE - careers@google.com a | 2. Microsoft Gulf — careers@microsoft.com JR			
UAE / Dubai	Direct Employer	Google UAE				careers@google.com			To Contact					Low	Yes	Monitor careers	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Hays	Unclassified lead			clientmiddleeast@hays.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
UAE / Dubai	Direct Employer	Hilton Hotels UAE				uajobs@hilton.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	HSBC UAE				careersuae@hsbc.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	HTP Global Technologies	Technology company			hr@myhtptech.com			To Contact					Medium	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8701.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / Dubai | Category: Technology company | Source: IMG_8701.HEIC | Crunchbase result places HTP Global Technologies in Dubai | verify official careers page before outreach.	https://myhtptech.com; myhtptech.com; https://www.crunchbase.com/organization/htp-global-technologies		
UAE / Dubai	Direct Employer	Huspy	Company career-link lead			https://huspy.com/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://huspy.com/careers; huspy.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Ikonsult	Job lead / direct employer			hiring@ikonsult.in	Whatsapp: 4971509562357; Whatsapp: 0522516435; Whatsapp: 0567606658		To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8701.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Here is the list of IT SECTOR COMPANIES that are | HIRING: | careers@ontimeuae.ae | REKHA.Y@PARAMINFO.COM			
UAE / Dubai	Direct Employer	Jumeirah Group				careers@jumeirah.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Khansaheb	Unclassified lead			careers@khansaheb.ae			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8045.HEIC	OCR raw safety-net row from screenshot; verify before outreach. | ELECTRICAL | ENGINEERING | 1. Siemens UAE - careers@siemens.com | 2. ABB Middle East — careers@abb.com | I | | 8 3. Schneider Electric - careers@se.com | i £8			
UAE / Dubai	Direct Employer	Kitopi	Company career-link lead			https://kitopi.com/careers			To Contact					Medium	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8702.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8702.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://kitopi.com/careers; kitopi.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	KPMG UAE				careers@kpmg.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Larsentoubro	Unclassified lead			infodesk@larsentoubro.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8045.HEIC	OCR raw safety-net row from screenshot; verify before outreach. | ELECTRICAL | ENGINEERING | 1. Siemens UAE - careers@siemens.com | 2. ABB Middle East — careers@abb.com | I | | 8 3. Schneider Electric - careers@se.com | i £8			
UAE / Dubai	Direct Employer	Latinumhr	Job lead / direct employer			jobs@latinumhr.com	Whatsapp: 4971509562357; Whatsapp: 0522516435; Whatsapp: 0567606658		To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8701.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Here is the list of IT SECTOR COMPANIES that are | HIRING: | careers@ontimeuae.ae | REKHA.Y@PARAMINFO.COM			
UAE / Dubai	Direct Employer	Lean Technologies	Company career-link lead			https://leantech.me/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://leantech.me/careers; leantech.me/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Lifepharmafze	Unclassified lead			careers@lifepharmafze.com	+971565580898; +971561123978 5		To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8700.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Email IDs of MARKETING SECTOR in Dubai == | gmgmedical09@gmail.com | careers@lifepharmafze.com 0 | 1 hr@aljadaalmushriqa.ae F |			
UAE / Dubai	Direct Employer	Majid Al Futtaim				https://careers.majidalfuttaim.com/			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Mamo Pay	Company career-link lead			https://mamopay.com/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://mamopay.com/careers; mamopay.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Mangopay MENA	Company career-link lead			https://mangopay.com/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://mangopay.com/careers; mangopay.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Marriott International UAE				careers@marriott.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Mashreq Bank				careers@mashreqbank.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Mediclinic Middle East				recruitment@mediclinic.ae			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Microsoft	Unclassified lead			careers@microsoft.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8044.HEIC	OCR raw safety-net row from screenshot; verify before outreach. il | | | oes | \ TECH | SOFTWARE | DIGITAL | yr 1. Google UAE - careers@google.com a | 2. Microsoft Gulf — careers@microsoft.com JR			
UAE / Dubai	Direct Employer	Microsoft Gulf				careers@microsoft.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Myhtptech	Job lead / direct employer			hr@myhtptech.com	Whatsapp: 4971509562357; Whatsapp: 0522516435; Whatsapp: 0567606658		To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8701.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Here is the list of IT SECTOR COMPANIES that are | HIRING: | careers@ontimeuae.ae | REKHA.Y@PARAMINFO.COM			
UAE / Dubai	Direct Employer	Nakheel				careers@nakheel.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Noon	Unclassified lead			talent@noon.com; careers@noon.com			To Contact					Medium	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1; Raw OCR: IMG_8044.HEIC	OCR raw safety-net row from screenshot | verify before outreach. il | oes | \ TECH | SOFTWARE | DIGITAL | yr 1. Google UAE - careers@google.com a | 2. Microsoft Gulf — careers@microsoft.com JR			
UAE / Dubai	Direct Employer	Now Money	Company career-link lead			https://nowmoney.me/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://nowmoney.me/careers; nowmoney.me/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	NymCard	Company career-link lead			https://nymcard.com/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://nymcard.com/careers; nymcard.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Ontimeuae	Job lead / direct employer			careers@ontimeuae.ae	Whatsapp: 4971509562357; Whatsapp: 0522516435; Whatsapp: 0567606658		To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8701.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Here is the list of IT SECTOR COMPANIES that are | HIRING: | careers@ontimeuae.ae | REKHA.Y@PARAMINFO.COM			
UAE / Dubai	Direct Employer	Oracle	Unclassified lead			oraclecareers@oracle.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8044.HEIC	OCR raw safety-net row from screenshot; verify before outreach. il | | | oes | \ TECH | SOFTWARE | DIGITAL | yr 1. Google UAE - careers@google.com a | 2. Microsoft Gulf — careers@microsoft.com JR			
UAE / Dubai	Direct Employer	Oracle Middle East				oraclecareers@oracle.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Paraminfo	Job lead / direct employer			rekha.y@paraminfo.com	Whatsapp: 4971509562357; Whatsapp: 0522516435; Whatsapp: 0567606658		To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8701.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Here is the list of IT SECTOR COMPANIES that are | HIRING: | careers@ontimeuae.ae | REKHA.Y@PARAMINFO.COM			
UAE / Dubai	Direct Employer	Presight AI	Company career-link lead			https://presight.ai/careers			To Contact					Medium	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8705.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8705.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://presight.ai/careers; presight.ai/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Property Finder	Company career-link lead		careers@propertyfinder.ae	careers@propertyfinder.ae		Product Designer	Applied	2026-06-02	2026-06-02	2026-06-09	No Reply	High	Yes	Apply now with tailored resume and email	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1; Screenshot proposal: proposed-tracker-rows-from-unknown.csv; IMG_8703.HEIC; Gmail sent last month	ATS 86/100. Tailored resume: resumes/property-finder-product-designer-resume.md. Report: resumes/property-finder-product-designer-ats-report.md. Figma: https://www.figma.com/design/or9EJUqIuF1yN5SEJ15LtP | Gmail sent id: 19e896596bf0a734 | Move from Unknown into UAE/GCC direct-employer research queue. | Tailored Product Designer application sent to Property Finder careers.	https://www.remotedxb.com/job/product-designer-property-finder; propertyfinder.ae/careers; OCR career-link list from screenshot; web/source verification still needed before applying.	19e896596bf0a734	19e896596bf0a734
UAE / Dubai	Direct Employer	Propertyfinder	Unclassified lead			careers@propertyfinder.ae			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8044.HEIC	OCR raw safety-net row from screenshot; verify before outreach. il | | | oes | \ TECH | SOFTWARE | DIGITAL | yr 1. Google UAE - careers@google.com a | 2. Microsoft Gulf — careers@microsoft.com JR			
UAE / Dubai	Direct Employer	PwC Middle East				careers@pwc.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	Pyypl	Company career-link lead			https://pyypl.com/careers			To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: uae-dubai-proposed.csv; IMG_8703.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: UAE / GCC / MENA | Category: Company career-link lead | Source: IMG_8703.HEIC | Move from Unknown into UAE/GCC direct-employer research queue.	https://pyypl.com/careers; pyypl.com/careers; OCR career-link list from screenshot; web/source verification still needed before applying.		
UAE / Dubai	Direct Employer	Rawafed	Unclassified lead			careers@rawafed.ae			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
UAE / Dubai	Direct Employer	Riderarabia	Job lead / direct employer			hr@riderarabia.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8496.HEIC	"OCR raw safety-net row from screenshot; verify before outreach. alo A C LJ | Le 4 | ""New Job opportunity in Abu Dhabi!"" | Hiring — Airport Coordinators # | T Location: Abu Dhabi, UAE"			
UAE / Dubai	Direct Employer	Rotana Hotels				https://www.rotanacareers.com/			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
UAE / Dubai	Direct Employer	RTA Dubai				hr@rta.ae			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Original tracker: Job Application Data Extraction; Original tracker: Sheet1				
